round_id,agent_id,class_id,role,corrupted,adversary_type,recommended_action_id,oracle_action_id,corruption_rate,run
13,judge_3,guardian,judge,False,selfish,C,C,0.5,3
13,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
14,judge_0,guardian,judge,False,selfish,A,A,0.5,3
14,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
14,judge_2,producer,judge,False,selfish,A,A,0.5,3
14,judge_3,guardian,judge,False,selfish,A,A,0.5,3
14,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
15,judge_0,guardian,judge,False,selfish,A,A,0.5,3
15,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
15,judge_2,producer,judge,False,selfish,A,A,0.5,3
15,judge_3,guardian,judge,False,selfish,A,A,0.5,3
15,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
16,judge_0,guardian,judge,False,selfish,A,A,0.5,3
16,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
16,judge_2,producer,judge,False,selfish,A,A,0.5,3
16,judge_3,guardian,judge,False,selfish,A,A,0.5,3
16,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
17,judge_0,guardian,judge,False,selfish,A,A,0.5,3
17,judge_1,auxiliary,judge,False,selfish,C,A,0.5,3
17,judge_2,producer,judge,False,selfish,A,A,0.5,3
17,judge_3,guardian,judge,False,selfish,A,A,0.5,3
17,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
18,judge_0,guardian,judge,False,selfish,A,A,0.5,3
18,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
18,judge_2,producer,judge,False,selfish,A,A,0.5,3
18,judge_3,guardian,judge,False,selfish,A,A,0.5,3
18,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
19,judge_0,guardian,judge,False,selfish,A,A,0.5,3
19,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
19,judge_2,producer,judge,False,selfish,A,A,0.5,3
19,judge_3,guardian,judge,False,selfish,A,A,0.5,3
19,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
20,judge_0,guardian,judge,False,selfish,C,C,0.5,3
20,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
20,judge_2,producer,judge,False,selfish,C,C,0.5,3
20,judge_3,guardian,judge,False,selfish,C,C,0.5,3
20,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
21,judge_0,guardian,judge,False,selfish,B,B,0.5,3
21,judge_1,auxiliary,judge,False,selfish,B,B,0.5,3
21,judge_2,producer,judge,False,selfish,B,B,0.5,3
21,judge_3,guardian,judge,False,selfish,B,B,0.5,3
21,judge_4,auxiliary,judge,False,selfish,B,B,0.5,3
22,judge_0,guardian,judge,False,selfish,C,C,0.5,3
22,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
22,judge_2,producer,judge,False,selfish,C,C,0.5,3
22,judge_3,guardian,judge,False,selfish,B,C,0.5,3
22,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
23,judge_0,guardian,judge,False,selfish,C,C,0.5,3
23,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
23,judge_2,producer,judge,False,selfish,C,C,0.5,3
23,judge_3,guardian,judge,False,selfish,C,C,0.5,3
23,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
24,judge_0,guardian,judge,False,selfish,B,A,0.5,3
24,judge_1,auxiliary,judge,False,selfish,B,A,0.5,3
24,judge_2,producer,judge,False,selfish,B,A,0.5,3
24,judge_3,guardian,judge,False,selfish,B,A,0.5,3
24,judge_4,auxiliary,judge,False,selfish,B,A,0.5,3
25,judge_0,guardian,judge,False,selfish,B,B,0.5,3
25,judge_1,auxiliary,judge,False,selfish,B,B,0.5,3
25,judge_2,producer,judge,False,selfish,B,B,0.5,3
25,judge_3,guardian,judge,False,selfish,B,B,0.5,3
25,judge_4,auxiliary,judge,False,selfish,B,B,0.5,3
26,judge_0,guardian,judge,False,selfish,A,A,0.5,3
26,judge_1,auxiliary,judge,False,selfish,C,A,0.5,3
26,judge_2,producer,judge,False,selfish,A,A,0.5,3
26,judge_3,guardian,judge,False,selfish,A,A,0.5,3
26,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
27,judge_0,guardian,judge,False,selfish,A,A,0.5,3
27,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
27,judge_2,producer,judge,False,selfish,A,A,0.5,3
27,judge_3,guardian,judge,False,selfish,A,A,0.5,3
27,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
28,judge_0,guardian,judge,False,selfish,B,A,0.5,3
28,judge_1,auxiliary,judge,False,selfish,B,A,0.5,3
28,judge_2,producer,judge,False,selfish,B,A,0.5,3
28,judge_3,guardian,judge,False,selfish,B,A,0.5,3
28,judge_4,auxiliary,judge,False,selfish,B,A,0.5,3
29,judge_0,guardian,judge,False,selfish,B,B,0.5,3
29,judge_1,auxiliary,judge,False,selfish,C,B,0.5,3
29,judge_2,producer,judge,False,selfish,C,B,0.5,3
29,judge_3,guardian,judge,False,selfish,B,B,0.5,3
29,judge_4,auxiliary,judge,False,selfish,C,B,0.5,3
30,judge_0,guardian,judge,False,selfish,B,B,0.5,3
30,judge_1,auxiliary,judge,False,selfish,C,B,0.5,3
30,judge_2,producer,judge,False,selfish,B,B,0.5,3
30,judge_3,guardian,judge,False,selfish,B,B,0.5,3
30,judge_4,auxiliary,judge,False,selfish,B,B,0.5,3
31,judge_0,guardian,judge,False,selfish,B,B,0.5,3
31,judge_1,auxiliary,judge,False,selfish,B,B,0.5,3
31,judge_2,producer,judge,False,selfish,B,B,0.5,3
31,judge_3,guardian,judge,False,selfish,B,B,0.5,3
31,judge_4,auxiliary,judge,False,selfish,B,B,0.5,3
32,judge_0,guardian,judge,False,selfish,C,C,0.5,3
32,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
32,judge_2,producer,judge,False,selfish,C,C,0.5,3
32,judge_3,guardian,judge,False,selfish,C,C,0.5,3
32,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
33,judge_0,guardian,judge,False,selfish,C,C,0.5,3
33,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
33,judge_2,producer,judge,False,selfish,C,C,0.5,3
33,judge_3,guardian,judge,False,selfish,C,C,0.5,3
33,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
34,judge_0,guardian,judge,False,selfish,A,A,0.5,3
34,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
34,judge_2,producer,judge,False,selfish,A,A,0.5,3
34,judge_3,guardian,judge,False,selfish,A,A,0.5,3
34,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
35,judge_0,guardian,judge,False,selfish,C,C,0.5,3
35,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
35,judge_2,producer,judge,False,selfish,C,C,0.5,3
35,judge_3,guardian,judge,False,selfish,C,C,0.5,3
35,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
36,judge_0,guardian,judge,False,selfish,A,A,0.5,3
36,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
36,judge_2,producer,judge,False,selfish,A,A,0.5,3
36,judge_3,guardian,judge,False,selfish,A,A,0.5,3
36,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
37,judge_0,guardian,judge,False,selfish,B,C,0.5,3
37,judge_1,auxiliary,judge,False,selfish,C,C,0.5,3
37,judge_2,producer,judge,False,selfish,C,C,0.5,3
37,judge_3,guardian,judge,False,selfish,B,C,0.5,3
37,judge_4,auxiliary,judge,False,selfish,C,C,0.5,3
38,judge_0,guardian,judge,False,selfish,B,B,0.5,3
38,judge_1,auxiliary,judge,False,selfish,B,B,0.5,3
38,judge_2,producer,judge,False,selfish,B,B,0.5,3
38,judge_3,guardian,judge,False,selfish,B,B,0.5,3
38,judge_4,auxiliary,judge,False,selfish,B,B,0.5,3
39,judge_0,guardian,judge,False,selfish,B,A,0.5,3
39,judge_1,auxiliary,judge,False,selfish,A,A,0.5,3
39,judge_2,producer,judge,False,selfish,A,A,0.5,3
39,judge_3,guardian,judge,False,selfish,A,A,0.5,3
39,judge_4,auxiliary,judge,False,selfish,A,A,0.5,3
0,judge_0,guardian,judge,False,selfish,B,C,0.5,4
0,judge_1,auxiliary,judge,False,selfish,B,C,0.5,4
0,judge_2,producer,judge,False,selfish,B,C,0.5,4
0,judge_3,guardian,judge,False,selfish,B,C,0.5,4
0,judge_4,auxiliary,judge,False,selfish,B,C,0.5,4
1,judge_0,guardian,judge,False,selfish,A,A,0.5,4
1,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
1,judge_2,producer,judge,False,selfish,A,A,0.5,4
1,judge_3,guardian,judge,False,selfish,A,A,0.5,4
1,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
2,judge_0,guardian,judge,False,selfish,A,A,0.5,4
2,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
2,judge_2,producer,judge,False,selfish,A,A,0.5,4
2,judge_3,guardian,judge,False,selfish,A,A,0.5,4
2,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
3,judge_0,guardian,judge,False,selfish,A,A,0.5,4
3,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
3,judge_2,producer,judge,False,selfish,A,A,0.5,4
3,judge_3,guardian,judge,False,selfish,A,A,0.5,4
3,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
4,judge_0,guardian,judge,False,selfish,B,C,0.5,4
4,judge_1,auxiliary,judge,False,selfish,B,C,0.5,4
4,judge_2,producer,judge,False,selfish,C,C,0.5,4
4,judge_3,guardian,judge,False,selfish,B,C,0.5,4
4,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
5,judge_0,guardian,judge,False,selfish,A,A,0.5,4
5,judge_1,auxiliary,judge,False,selfish,C,A,0.5,4
5,judge_2,producer,judge,False,selfish,C,A,0.5,4
5,judge_3,guardian,judge,False,selfish,A,A,0.5,4
5,judge_4,auxiliary,judge,False,selfish,C,A,0.5,4
6,judge_0,guardian,judge,False,selfish,C,B,0.5,4
6,judge_1,auxiliary,judge,False,selfish,C,B,0.5,4
6,judge_2,producer,judge,False,selfish,C,B,0.5,4
6,judge_3,guardian,judge,False,selfish,C,B,0.5,4
6,judge_4,auxiliary,judge,False,selfish,C,B,0.5,4
7,judge_0,guardian,judge,False,selfish,C,A,0.5,4
7,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
7,judge_2,producer,judge,False,selfish,A,A,0.5,4
7,judge_3,guardian,judge,False,selfish,C,A,0.5,4
7,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
8,judge_0,guardian,judge,False,selfish,B,B,0.5,4
8,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
8,judge_2,producer,judge,False,selfish,B,B,0.5,4
8,judge_3,guardian,judge,False,selfish,B,B,0.5,4
8,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
9,judge_0,guardian,judge,False,selfish,C,C,0.5,4
9,judge_1,auxiliary,judge,False,selfish,C,C,0.5,4
9,judge_2,producer,judge,False,selfish,C,C,0.5,4
9,judge_3,guardian,judge,False,selfish,C,C,0.5,4
9,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
10,judge_0,guardian,judge,False,selfish,B,B,0.5,4
10,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
10,judge_2,producer,judge,False,selfish,B,B,0.5,4
10,judge_3,guardian,judge,False,selfish,B,B,0.5,4
10,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
11,judge_0,guardian,judge,False,selfish,B,C,0.5,4
11,judge_1,auxiliary,judge,False,selfish,B,C,0.5,4
11,judge_2,producer,judge,False,selfish,B,C,0.5,4
11,judge_3,guardian,judge,False,selfish,B,C,0.5,4
11,judge_4,auxiliary,judge,False,selfish,B,C,0.5,4
12,judge_0,guardian,judge,False,selfish,C,C,0.5,4
12,judge_1,auxiliary,judge,False,selfish,A,C,0.5,4
12,judge_2,producer,judge,False,selfish,A,C,0.5,4
12,judge_3,guardian,judge,False,selfish,A,C,0.5,4
12,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
13,judge_0,guardian,judge,False,selfish,B,B,0.5,4
13,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
13,judge_2,producer,judge,False,selfish,B,B,0.5,4
13,judge_3,guardian,judge,False,selfish,B,B,0.5,4
13,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
14,judge_0,guardian,judge,False,selfish,B,B,0.5,4
14,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
14,judge_2,producer,judge,False,selfish,B,B,0.5,4
14,judge_3,guardian,judge,False,selfish,B,B,0.5,4
14,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
15,judge_0,guardian,judge,False,selfish,B,B,0.5,4
15,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
15,judge_2,producer,judge,False,selfish,B,B,0.5,4
15,judge_3,guardian,judge,False,selfish,B,B,0.5,4
15,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
16,judge_0,guardian,judge,False,selfish,C,A,0.5,4
16,judge_1,auxiliary,judge,False,selfish,B,A,0.5,4
16,judge_2,producer,judge,False,selfish,A,A,0.5,4
16,judge_3,guardian,judge,False,selfish,A,A,0.5,4
16,judge_4,auxiliary,judge,False,selfish,C,A,0.5,4
17,judge_0,guardian,judge,False,selfish,B,C,0.5,4
17,judge_1,auxiliary,judge,False,selfish,B,C,0.5,4
17,judge_2,producer,judge,False,selfish,B,C,0.5,4
17,judge_3,guardian,judge,False,selfish,B,C,0.5,4
17,judge_4,auxiliary,judge,False,selfish,B,C,0.5,4
18,judge_0,guardian,judge,False,selfish,A,A,0.5,4
18,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
18,judge_2,producer,judge,False,selfish,A,A,0.5,4
18,judge_3,guardian,judge,False,selfish,B,A,0.5,4
18,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
19,judge_0,guardian,judge,False,selfish,A,A,0.5,4
19,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
19,judge_2,producer,judge,False,selfish,A,A,0.5,4
19,judge_3,guardian,judge,False,selfish,A,A,0.5,4
19,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
20,judge_0,guardian,judge,False,selfish,B,B,0.5,4
20,judge_1,auxiliary,judge,False,selfish,A,B,0.5,4
20,judge_2,producer,judge,False,selfish,B,B,0.5,4
20,judge_3,guardian,judge,False,selfish,A,B,0.5,4
20,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
21,judge_0,guardian,judge,False,selfish,B,C,0.5,4
21,judge_1,auxiliary,judge,False,selfish,A,C,0.5,4
21,judge_2,producer,judge,False,selfish,A,C,0.5,4
21,judge_3,guardian,judge,False,selfish,A,C,0.5,4
21,judge_4,auxiliary,judge,False,selfish,A,C,0.5,4
22,judge_0,guardian,judge,False,selfish,A,A,0.5,4
22,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
22,judge_2,producer,judge,False,selfish,A,A,0.5,4
22,judge_3,guardian,judge,False,selfish,A,A,0.5,4
22,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
23,judge_0,guardian,judge,False,selfish,A,A,0.5,4
23,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
23,judge_2,producer,judge,False,selfish,A,A,0.5,4
23,judge_3,guardian,judge,False,selfish,A,A,0.5,4
23,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
24,judge_0,guardian,judge,False,selfish,C,C,0.5,4
24,judge_1,auxiliary,judge,False,selfish,C,C,0.5,4
24,judge_2,producer,judge,False,selfish,C,C,0.5,4
24,judge_3,guardian,judge,False,selfish,C,C,0.5,4
24,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
25,judge_0,guardian,judge,False,selfish,A,A,0.5,4
25,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
25,judge_2,producer,judge,False,selfish,A,A,0.5,4
25,judge_3,guardian,judge,False,selfish,A,A,0.5,4
25,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
26,judge_0,guardian,judge,False,selfish,B,B,0.5,4
26,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
26,judge_2,producer,judge,False,selfish,B,B,0.5,4
26,judge_3,guardian,judge,False,selfish,B,B,0.5,4
26,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
27,judge_0,guardian,judge,False,selfish,B,A,0.5,4
27,judge_1,auxiliary,judge,False,selfish,B,A,0.5,4
27,judge_2,producer,judge,False,selfish,B,A,0.5,4
27,judge_3,guardian,judge,False,selfish,C,A,0.5,4
27,judge_4,auxiliary,judge,False,selfish,B,A,0.5,4
28,judge_0,guardian,judge,False,selfish,B,A,0.5,4
28,judge_1,auxiliary,judge,False,selfish,B,A,0.5,4
28,judge_2,producer,judge,False,selfish,B,A,0.5,4
28,judge_3,guardian,judge,False,selfish,B,A,0.5,4
28,judge_4,auxiliary,judge,False,selfish,B,A,0.5,4
29,judge_0,guardian,judge,False,selfish,A,C,0.5,4
29,judge_1,auxiliary,judge,False,selfish,A,C,0.5,4
29,judge_2,producer,judge,False,selfish,B,C,0.5,4
29,judge_3,guardian,judge,False,selfish,A,C,0.5,4
29,judge_4,auxiliary,judge,False,selfish,A,C,0.5,4
30,judge_0,guardian,judge,False,selfish,A,A,0.5,4
30,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
30,judge_2,producer,judge,False,selfish,A,A,0.5,4
30,judge_3,guardian,judge,False,selfish,A,A,0.5,4
30,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
31,judge_0,guardian,judge,False,selfish,A,A,0.5,4
31,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
31,judge_2,producer,judge,False,selfish,A,A,0.5,4
31,judge_3,guardian,judge,False,selfish,A,A,0.5,4
31,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
32,judge_0,guardian,judge,False,selfish,A,A,0.5,4
32,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
32,judge_2,producer,judge,False,selfish,A,A,0.5,4
32,judge_3,guardian,judge,False,selfish,A,A,0.5,4
32,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
33,judge_0,guardian,judge,False,selfish,C,C,0.5,4
33,judge_1,auxiliary,judge,False,selfish,C,C,0.5,4
33,judge_2,producer,judge,False,selfish,C,C,0.5,4
33,judge_3,guardian,judge,False,selfish,C,C,0.5,4
33,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
34,judge_0,guardian,judge,False,selfish,B,B,0.5,4
34,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
34,judge_2,producer,judge,False,selfish,B,B,0.5,4
34,judge_3,guardian,judge,False,selfish,B,B,0.5,4
34,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
35,judge_0,guardian,judge,False,selfish,B,B,0.5,4
35,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
35,judge_2,producer,judge,False,selfish,B,B,0.5,4
35,judge_3,guardian,judge,False,selfish,B,B,0.5,4
35,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
36,judge_0,guardian,judge,False,selfish,A,A,0.5,4
36,judge_1,auxiliary,judge,False,selfish,A,A,0.5,4
36,judge_2,producer,judge,False,selfish,A,A,0.5,4
36,judge_3,guardian,judge,False,selfish,A,A,0.5,4
36,judge_4,auxiliary,judge,False,selfish,A,A,0.5,4
37,judge_0,guardian,judge,False,selfish,B,B,0.5,4
37,judge_1,auxiliary,judge,False,selfish,B,B,0.5,4
37,judge_2,producer,judge,False,selfish,B,B,0.5,4
37,judge_3,guardian,judge,False,selfish,B,B,0.5,4
37,judge_4,auxiliary,judge,False,selfish,B,B,0.5,4
38,judge_0,guardian,judge,False,selfish,C,C,0.5,4
38,judge_1,auxiliary,judge,False,selfish,C,C,0.5,4
38,judge_2,producer,judge,False,selfish,C,C,0.5,4
38,judge_3,guardian,judge,False,selfish,C,C,0.5,4
38,judge_4,auxiliary,judge,False,selfish,C,C,0.5,4
39,judge_0,guardian,judge,False,selfish,C,C,0.5,4
39,judge_1,auxiliary,judge,False,selfish,C,C,0.5,4
39,judge_2,producer,judge,False,selfish,C,C,0.5,4
39,judge_3,guardian,judge,False,selfish,C,C,0.5,4
39,judge_4,auxiliary,judge,False,selfish,B,C,0.5,4
0,judge_0,guardian,judge,False,coordinated,A,A,0.5,0
0,judge_1,auxiliary,judge,False,coordinated,A,A,0.5,0
0,judge_2,producer,judge,False,coordinated,A,A,0.5,0
0,judge_3,guardian,judge,False,coordinated,A,A,0.5,0
0,judge_4,auxiliary,judge,False,coordinated,A,A,0.5,0
1,judge_0,guardian,judge,False,coordinated,B,A,0.5,0
1,judge_1,auxiliary,judge,False,coordinated,B,A,0.5,0
1,judge_2,producer,judge,False,coordinated,B,A,0.5,0
1,judge_3,guardian,judge,False,coordinated,B,A,0.5,0
1,judge_4,auxiliary,judge,False,coordinated,B,A,0.5,0
2,judge_0,guardian,judge,False,coordinated,C,C,0.5,0
2,judge_1,auxiliary,judge,False,coordinated,C,C,0.5,0
2,judge_2,producer,judge,False,coordinated,C,C,0.5,0
2,judge_3,guardian,judge,False,coordinated,C,C,0.5,0
2,judge_4,auxiliary,judge,False,coordinated,C,C,0.5,0
3,judge_0,guardian,judge,False,coordinated,C,C,0.5,0
3,judge_1,auxiliary,judge,False,coordinated,C,C,0.5,0
3,judge_2,producer,judge,False,coordinated,C,C,0.5,0
3,judge_3,guardian,judge,False,coordinated,C,C,0.5,0
3,judge_4,auxiliary,judge,False,coordinated,C,C,0.5,0
4,judge_0,guardian,judge,False,coordinated,A,A,0.5,0
4,judge_1,auxiliary,judge,False,coordinated,A,A,0.5,0
4,judge_2,producer,judge,False,coordinated,A,A,0.5,0
4,judge_3,guardian,judge,False,coordinated,A,A,0.5,0
4,judge_4,auxiliary,judge,False,coordinated,A,A,0.5,0
5,judge_0,guardian,judge,False,coordinated,A,B,0.5,0
5,judge_1,auxiliary,judge,False,coordinated,A,B,0.5,0
5,judge_2,producer,judge,False,coordinated,A,B,0.5,0
5,judge_3,guardian,judge,False,coordinated,A,B,0.5,0
5,judge_4,auxiliary,judge,False,coordinated,A,B,0.5,0
6,judge_0,guardian,judge,False,coordinated,C,B,0.5,0
6,judge_1,auxiliary,judge,False,coordinated,C,B,0.5,0
6,judge_2,producer,judge,False,coordinated,C,B,0.5,0
6,judge_3,guardian,judge,False,coordinated,C,B,0.5,0
6,judge_4,auxiliary,judge,False,coordinated,C,B,0.5,0
7,judge_0,guardian,judge,False,coordinated,A,B,0.5,0
7,judge_1,auxiliary,judge,False,coordinated,A,B,0.5,0
7,judge_2,producer,judge,False,coordinated,A,B,0.5,0
7,judge_3,guardian,judge,False,coordinated,A,B,0.5,0
7,judge_4,auxiliary,judge,False,coordinated,A,B,0.5,0
8,judge_0,guardian,judge,False,coordinated,B,B,0.5,0
8,judge_1,auxiliary,judge,False,coordinated,B,B,0.5,0
8,judge_2,producer,judge,False,coordinated,B,B,0.5,0
8,judge_3,guardian,judge,False,coordinated,B,B,0.5,0
8,judge_4,auxiliary,judge,False,coordinated,B,B,0.5,0
9,judge_0,guardian,judge,False,coordinated,B,A,0.5,0
9,judge_1,auxiliary,judge,False,coordinated,B,A,0.5,0
9,judge_2,producer,judge,False,coordinated,B,A,0.5,0
9,judge_3,guardian,judge,False,coordinated,B,A,0.5,0
9,judge_4,auxiliary,judge,False,coordinated,B,A,0.5,0
10,judge_0,guardian,judge,False,coordinated,B,B,0.5,0
10,judge_1,auxiliary,judge,False,coordinated,B,B,0.5,0
10,judge_2,producer,judge,False,coordinated,B,B,0.5,0
10,judge_3,guardian,judge,False,coordinated,B,B,0.5,0
10,judge_4,auxiliary,judge,False,coordinated,B,B,0.5,0
11,judge_0,guardian,judge,False,coordinated,C,C,0.5,0
11,judge_1,auxiliary,judge,False,coordinated,C,C,0.5,0
11,judge_2,producer,judge,False,coordinated,C,C,0.5,0
11,judge_3,guardian,judge,False,coordinated,C,C,0.5,0
11,judge_4,auxiliary,judge,False,coordinated,C,C,0.5,0
12,judge_0,guardian,judge,False,coordinated,B,A,0.5,0
12,judge_1,auxiliary,judge,False,coordinated,B,A,0.5,0
12,judge_2,producer,judge,False,coordinated,B,A,0.5,0
12,judge_3,guardian,judge,False,coordinated,B,A,0.5,0
12,judge_4,auxiliary,judge,False,coordinated,B,A,0.5,0
13,judge_0,guardian,judge,False,coordinated,A,A,0.5,0
13,judge_1,auxiliary,judge,False,coordinated,A,A,0.5,0
13,judge_2,producer,judge,False,coordinated,A,A,0.5,0
13,judge_3,guardian,judge,False,coordinated,A,A,0.5,0
13,judge_4,auxiliary,judge,False,coordinated,A,A,0.5,0
14,judge_0,guardian,judge,False,coordinated,A,A,0.5,0
14,judge_1,auxiliary,judge,False,coordinated,A,A,0.5,0
14,judge_2,producer,judge,False,coordinated,A,A,0.5,0
14,judge_3,guardian,judge,False,coordinated,A,A,0.5,0
14,judge_4,auxiliary,judge,False,coordinated,A,A,0.5,0
15,judge_0,guardian,judge,False,coordinated,C,B,0.5,0
15,judge_1,auxiliary,judge,False,coordinated,B,B,0.5,0
15,judge_2,producer,judge,False,coordinated,B,B,0.5,0
15,judge_3,guardian,judge,False,coordinated,B,B,0.5,0
15,judge_4,auxiliary,judge,False,coordinated,B,B,0.5,0
16,judge_0,guardian,judge,False,coordinated,C,A,0.5,0
16,judge_1,auxiliary,judge,False,coordinated,C,A,0.5,0
16,judge_2,producer,judge,False,coordinated,C,A,0.5,0
16,judge_3,guardian,judge,False,coordinated,C,A,0.5,0
16,judge_4,auxiliary,judge,False,coordinated,C,A,0.5,0
17,judge_0,guardian,judge,False,coordinated,A,C,0.5,0
17,judge_1,auxiliary,judge,False,coordinated,A,C,0.5,0
17,judge_2,producer,judge,False,coordinated,A,C,0.5,0
17,judge_3,guardian,judge,False,coordinated,A,C,0.5,0
17,judge_4,auxiliary,judge,False,coordinated,A,C,0.5,0
18,judge_0,guardian,judge,False,coordinated,A,A,0.5,0
18,judge_1,auxiliary,judge,False,coordinated,A,A,0.5,0
18,judge_2,producer,judge,False,coordinated,A,A,0.5,0
18,judge_3,guardian,judge,False,coordinated,C,A,0.5,0
18,judge_4,auxiliary,judge,False,coordinated,A,A,0.5,0
19,judge_0,guardian,judge,False,coordinated,A,B,0.5,0
19,judge_1,auxiliary,judge,False,coordinated,A,B,0.5,0
19,judge_2,producer,judge,False,coordinated,A,B,0.5,0
19,judge_3,guardian,judge,False,coordinated,A,B,0.5,0
19,judge_4,auxiliary,judge,False,coordinated,A,B,0.5,0
20,judge_0,guardian,judge,False,coordinated,B,B,0.5,0
20,judge_1,auxiliary,judge,False,coordinated,B,B,0.5,0
20,judge_2,producer,judge,False,coordinated,A,B,0.5,0
20,judge_3,guardian,judge,False,coordinated,B,B,0.5,0
20,judge_4,auxiliary,judge,False,coordinated,B,B,0.5,0
21,judge_0,guardian,judge,False,coordinated,B,B,0.5,0
21,judge_1,auxiliary,judge,False,coordinated,B,B,0.5,0
21,judge_2,producer,judge,False,coordinated,A,B,0.5,0
21,judge_3,guardian,judge,False,coordinated,B,B,0.5,0
21,judge_4,auxiliary,judge,False,coordinated,B,B,0.5,0
22,judge_0,guardian,judge,False,coordinated,A,B,0.5,0
22,judge_1,auxiliary,judge,False,coordinated,A,B,0.5,0
22,judge_2,producer,judge,False,coordinated,A,B,0.5,0
22,judge_3,guardian,judge,False,coordinated,A,B,0.5,0
22,judge_4,auxiliary,judge,False,coordinated,A,B,0.5,0
23,judge_0,guardian,judge,False,coordinated,B,A,0.5,0
23,judge_1,auxiliary,judge,False,coordinated,B,A,0.5,0
23,judge_2,producer,judge,False,coordinated,A,A,0.5,0
23,judge_3,guardian,judge,False,coordinated,B,A,0.5,0
